id,assignment_id,json,version,date,created_at,updated_at,enddate,startdate,status
130,1063,"[{'cpl': 1199.760047990402, 'cpql': 6666.666666666665, 'cpsv': 27777.777777777777, 'leads': 1667, 'qrate': 17.99640071985603, 'budget': 2000000, 'qleads': 300.00000000000006, 'source': 'facebook', 'svdone': 72, 'svrate': 23.999999999999996, 'subsource': 'leadgen_ri'}, {'cpl': 1200.3000750187548, 'cpql': 6666.666666666667, 'cpsv': 27586.206896551725, 'leads': 1332.9999999999998, 'qrate': 18.004501125281323, 'budget': 1600000, 'qleads': 240, 'source': 'facebook', 'svdone': 58, 'svrate': 24.166666666666668, 'subsource': 'ctw_ri'}, {'cpl': 1399.3541442411195, 'cpql': 5603.448275862069, 'cpsv': 18571.428571428572, 'leads': 929, 'qrate': 24.97308934337998, 'budget': 1300000, 'qleads': 232, 'source': 'google', 'svdone': 70, 'svrate': 30.17241379310345, 'subsource': 'search_ri'}, {'cpl': 1200.6861063464837, 'cpql': 5982.9059829059825, 'cpsv': 25000, 'leads': 583, 'qrate': 20.06861063464837, 'budget': 700000, 'qleads': 117, 'source': 'portals', 'svdone': 28, 'svrate': 23.931623931623932, 'subsource': '99acres'}, {'cpl': 1200, 'cpql': 6000, 'cpsv': 26086.956521739132, 'leads': 500, 'qrate': 20, 'budget': 600000, 'qleads': 100, 'source': 'affiliate', 'svdone': 23, 'svrate': 23, 'subsource': 'cpl_vendor'}, {'cpl': 5504.587155963302, 'cpql': 5504.587155963302, 'cpsv': 23076.923076923078, 'leads': 109, 'qrate': 100, 'budget': 600000, 'qleads': 109, 'source': 'affiliate', 'svdone': 26, 'svrate': 23.853211009174313, 'subsource': 'cpl_vendor'}, {'cpl': 1200, 'cpql': 5454.545454545455, 'cpsv': 25000, 'leads': 500, 'qrate': 22, 'budget': 600000, 'qleads': 110, 'source': 'native', 'svdone': 24, 'svrate': 21.818181818181817, 'subsource': 'colombia'}, {'cpl': 1200, 'cpql': 5454.545454545455, 'cpsv': 25000, 'leads': 500, 'qrate': 22, 'budget': 600000, 'qleads': 110, 'source': 'native', 'svdone': 24, 'svrate': 21.818181818181817, 'subsource': 'taboola'}, {'cpl': 600.6006006006006, 'cpql': 10000.000000000002, 'cpsv': 50000, 'leads': 333, 'qrate': 6.006006006006006, 'budget': 200000, 'qleads': 19.999999999999996, 'source': 'sms', 'svdone': 4, 'svrate': 20.000000000000004, 'subsource': 'vendor'}]",House of Happiness,,2019-10-21 06:37:02.870864,2019-10-21 10:29:56.656192,2019-12-31,2019-10-18,inactive
184,1194,"[{'budget': 78750, 'qleads': 22, 'source': 'facebook'}, {'budget': 24700, 'qleads': 9, 'source': 'sms'}, {'budget': 43200, 'qleads': 18, 'source': 'portal'}, {'budget': 37800, 'qleads': 32, 'source': 'affiliate'}]",Jan Plan,,2020-01-02 13:12:01.274308,2020-01-02 13:17:13.724378,2020-01-25,2019-12-26,active
350,2138,"[{'cpl': 1396.4745762711864, 'cpql': 8672.842105263157, 'cpsv': 32956.8, 'leads': 118, 'qrate': 16.10169491525424, 'budget': 164784, 'qleads': 19.000000000000004, 'source': 'facebook', 'svdone': 5, 'svrate': 26.315789473684205, 'subsource': 'leadgen_nri'}, {'cpl': 2942.5833333333335, 'cpql': 11770.333333333334, 'cpsv': 35311, 'leads': 12, 'qrate': 25, 'budget': 35311, 'qleads': 3, 'source': 'google', 'svdone': 1, 'svrate': 33.333333333333336, 'subsource': 'search_nri'}, {'cpl': 1961.7222222222222, 'cpql': 11770.333333333334, 'cpsv': 35311, 'leads': 18, 'qrate': 16.666666666666668, 'budget': 35311, 'qleads': 3, 'source': 'native', 'svdone': 1, 'svrate': 33.333333333333336, 'subsource': 'taboola'}]",GCC,,2021-07-24 12:07:09.778164,2021-07-24 12:10:19.708239,,,inactive
145,877,"[{'cpl': 1250, 'cpql': 5000, 'cpsv': 10000, 'leads': 160, 'qrate': 25, 'budget': 200000, 'qleads': 40, 'source': 'Google', 'svdone': 20, 'svrate': 50, 'subsource': 'Search Ads'}, {'cpl': 1200, 'cpql': 8000, 'cpsv': 17777.777777777777, 'leads': 41.666666666666664, 'qrate': 15, 'budget': 50000, 'qleads': 6.25, 'source': 'Google', 'svdone': 2.8125, 'svrate': 45, 'subsource': 'Display Ads (GDN)- Custom Intent'}, {'cpl': 1000, 'cpql': 7692.307692307692, 'cpsv': 21978.021978021978, 'leads': 200, 'qrate': 13, 'budget': 200000, 'qleads': 26, 'source': 'Facebook', 'svdone': 9.1, 'svrate': 35, 'subsource': 'News Feed Ads (Lead Form)'}, {'cpl': 1110, 'cpql': 8325, 'cpsv': 23785.714285714283, 'leads': 45.04504504504504, 'qrate': 13.333333333333334, 'budget': 50000, 'qleads': 6.0060060060060065, 'source': 'Native', 'svdone': 2.1021021021021022, 'svrate': 35, 'subsource': 'Taboola'}]",New plan Nov- Dec,,2019-12-04 12:34:45.213776,2019-12-04 12:42:48.931189,2019-12-31,2019-11-11,inactive
40,848,"[{'cpl': 1400, 'cpql': 7000, 'cpsv': 38888.88888888888, 'leads': 928.5714285714286, 'qrate': 20, 'budget': 1300000, 'qleads': 185.71428571428572, 'source': 'facebook', 'svdone': 33.42857142857143, 'svrate': 18, 'subsource': 'leadgen_ri_fb'}, {'cpl': 1500, 'cpql': 12500, 'cpsv': 96153.84615384616, 'leads': 66.66666666666667, 'qrate': 12, 'budget': 100000, 'qleads': 8, 'source': 'facebook', 'svdone': 1.04, 'svrate': 13, 'subsource': 'videoleadgen_ri_fb'}, {'cpl': 2400, 'cpql': 9600.000000000002, 'cpsv': 53333.33333333335, 'leads': 166.66666666666666, 'qrate': 25, 'budget': 400000, 'qleads': 41.66666666666666, 'source': 'facebook', 'svdone': 7.499999999999997, 'svrate': 18, 'subsource': 'ctw_ri'}, {'cpl': 1700, 'cpql': 6071.428571428571, 'cpsv': 23351.64835164835, 'leads': 294.11764705882354, 'qrate': 28, 'budget': 500000, 'qleads': 82.3529411764706, 'source': 'google', 'svdone': 21.411764705882355, 'svrate': 26, 'subsource': 'search_ri'}, {'cpl': 1100, 'cpql': 11000.000000000002, 'cpsv': 91666.66666666667, 'leads': 90.9090909090909, 'qrate': 10, 'budget': 100000, 'qleads': 9.09090909090909, 'source': 'google', 'svdone': 1.0909090909090908, 'svrate': 12, 'subsource': 'gdn_ri'}, {'cpl': 2000, 'cpql': 9090.90909090909, 'cpsv': 75757.57575757576, 'leads': 75, 'qrate': 22, 'budget': 150000, 'qleads': 16.5, 'source': 'google', 'svdone': 1.98, 'svrate': 12, 'subsource': 'gsp_ri'}, {'cpl': 1000, 'cpql': 10000, 'cpsv': 83333.33333333334, 'leads': 200, 'qrate': 10, 'budget': 200000, 'qleads': 20, 'source': 'google', 'svdone': 2.4, 'svrate': 12, 'subsource': 'youtube_ri_leadgen'}, {'cpl': 1400, 'cpql': 9333.333333333332, 'cpsv': 62222.22222222222, 'leads': 71.42857142857143, 'qrate': 15, 'budget': 100000, 'qleads': 10.714285714285715, 'source': 'native', 'svdone': 1.6071428571428572, 'svrate': 15, 'subsource': 'ak_taboola'}, {'cpl': 1600, 'cpql': 10666.666666666666, 'cpsv': 71111.11111111111, 'leads': 62.5, 'qrate': 15, 'budget': 100000, 'qleads': 9.375, 'source': 'native', 'svdone': 1.40625, 'svrate': 15, 'subsource': 'ak_yahoo'}, {'cpl': 1400, 'cpql': 9333.333333333332, 'cpsv': 62222.22222222222, 'leads': 35.714285714285715, 'qrate': 15, 'budget': 50000, 'qleads': 5.357142857142858, 'source': 'native', 'svdone': 0.8035714285714286, 'svrate': 15, 'subsource': 'ak_columbia'}, {'cpl': 500, 'cpql': 6250, 'cpsv': 52083.333333333336, 'leads': 1000, 'qrate': 8, 'budget': 500000, 'qleads': 80, 'source': 'SMS', 'svdone': 9.6, 'svrate': 12, 'subsource': 'site_registration'}]",July Media Plan,,2019-07-10 07:46:06.308106,2019-07-25 13:44:01.232008,2019-07-31,2019-07-01,inactive
261,1684,"[{'cpl': 650, 'cpql': 4642.857142857143, 'cpsv': 15476.190476190477, 'leads': 183.30307692307693, 'qrate': 14, 'budget': 119147, 'qleads': 25.662430769230767, 'source': 'facebook', 'svdone': 7.6987292307692305, 'svrate': 30, 'subsource': 'leadgen_ri'}, {'cpl': 1600, 'cpql': 6666.666666666667, 'cpsv': 20202.0202020202, 'leads': 18.75, 'qrate': 24, 'budget': 30000, 'qleads': 4.5, 'source': 'google', 'svdone': 1.485, 'svrate': 33, 'subsource': 'search_ri'}, {'cpl': 450, 'cpql': 7500.000000000002, 'cpsv': 30000.000000000007, 'leads': 22.22222222222222, 'qrate': 6, 'budget': 10000, 'qleads': 1.333333333333333, 'source': 'sms', 'svdone': 0.33333333333333326, 'svrate': 25, 'subsource': 'remarketing'}]",Feb 21,,2021-02-09 06:53:21.219310,2021-02-09 06:55:07.153932,2021-02-28,2021-02-01,active
33,1051,"[{'cpl': 800, 'cpql': 4000, 'cpsv': 20000, 'leads': 1306.25, 'qrate': 20, 'budget': 1045000, 'qleads': 261.25, 'source': 'facebook', 'svdone': 52.25, 'svrate': 20, 'subsource': 'Lead-gen ads'}, {'cpl': 1000, 'cpql': 5000, 'cpsv': 25000, 'leads': 300, 'qrate': 20, 'budget': 300000, 'qleads': 60, 'source': 'facebook', 'svdone': 12, 'svrate': 20, 'subsource': 'Video ads'}, {'cpl': 1500, 'cpql': 5000, 'cpsv': 25000, 'leads': 466.6666666666667, 'qrate': 30, 'budget': 700000, 'qleads': 140, 'source': 'google', 'svdone': 28, 'svrate': 20, 'subsource': 'Search Ads'}, {'cpl': 1200, 'cpql': 12000.000000000002, 'cpsv': 60000.000000000015, 'leads': 83.33333333333333, 'qrate': 10, 'budget': 100000, 'qleads': 8.333333333333332, 'source': 'google', 'svdone': 1.6666666666666663, 'svrate': 20, 'subsource': 'Remarketing'}, {'cpl': 1200, 'cpql': 12000, 'cpsv': 60000, 'leads': 50, 'qrate': 10, 'budget': 60000, 'qleads': 5, 'source': 'google', 'svdone': 1, 'svrate': 20, 'subsource': 'GSP'}, {'cpl': 1200, 'cpql': 12000, 'cpsv': 60000, 'leads': 150, 'qrate': 10, 'budget': 180000, 'qleads': 15, 'source': 'google', 'svdone': 3, 'svrate': 20, 'subsource': 'Audience TG'}, {'cpl': 1500, 'cpql': 7499.999999999999, 'cpsv': 37499.99999999999, 'leads': 53.333333333333336, 'qrate': 20, 'budget': 80000, 'qleads': 10.666666666666668, 'source': 'Native', 'svdone': 2.1333333333333337, 'svrate': 20, 'subsource': 'Columbia'}, {'cpl': 1500, 'cpql': 7499.999999999999, 'cpsv': 37499.99999999999, 'leads': 53.333333333333336, 'qrate': 20, 'budget': 80000, 'qleads': 10.666666666666668, 'source': 'Native', 'svdone': 2.1333333333333337, 'svrate': 20, 'subsource': 'Taboola'}, {'cpl': 1500, 'cpql': 7500, 'cpsv': 37500, 'leads': 40, 'qrate': 20, 'budget': 60000, 'qleads': 8, 'source': 'Portals', 'svdone': 1.6, 'svrate': 20, 'subsource': '99 Acres'}, {'cpl': 1500, 'cpql': 7500, 'cpsv': 37500, 'leads': 40, 'qrate': 20, 'budget': 60000, 'qleads': 8, 'source': 'Portals', 'svdone': 1.6, 'svrate': 20, 'subsource': 'Magicbricks'}, {'cpl': 900, 'cpql': 9000, 'cpsv': 45000, 'leads': 222.22222222222223, 'qrate': 10, 'budget': 200000, 'qleads': 22.22222222222222, 'source': 'SMS', 'svdone': 4.444444444444445, 'svrate': 20, 'subsource': 'DND Vendors'}, {'cpl': 700, 'cpql': 7000, 'cpsv': 35000, 'leads': 357.14285714285717, 'qrate': 10, 'budget': 250000, 'qleads': 35.714285714285715, 'source': 'SMS', 'svdone': 7.142857142857143, 'svrate': 20, 'subsource': 'Non DND Vendors'}]",Media Plan - 25 Lacs,,2019-07-09 08:20:19.094957,2019-10-09 13:44:32.634481,2019-08-31,2019-06-26,inactive
267,1970,"[{'cpl': 600, 'cpql': 7500, 'cpsv': 31250, 'leads': 50, 'qrate': 8, 'budget': 30000, 'qleads': 4, 'source': 'database', 'svdone': 0.96, 'svrate': 24, 'subsource': 'sms'}, {'cpl': 1350, 'cpql': 8437.499999999998, 'cpsv': 32451.923076923074, 'leads': 51.851851851851855, 'qrate': 16, 'budget': 70000, 'qleads': 8.296296296296298, 'source': 'facebook', 'svdone': 2.1570370370370373, 'svrate': 26, 'subsource': 'facebook_lead_gen'}, {'cpl': 1200, 'cpql': 3428.571428571429, 'cpsv': 11428.571428571431, 'leads': 41.666666666666664, 'qrate': 35, 'budget': 50000, 'qleads': 14.583333333333332, 'source': 'google', 'svdone': 4.374999999999999, 'svrate': 30, 'subsource': 'search_ri'}]",March 21,,2021-02-26 11:52:26.447480,2021-02-26 12:13:48.753778,2021-03-26,2021-02-26,active
118,1051,"[{'cpl': 2500, 'cpql': 8333.333333333334, 'cpsv': 21296.296296296296, 'leads': 130, 'qrate': 30, 'budget': 325000, 'qleads': 39, 'source': 'google', 'svdone': 15.26086956521739, 'svrate': 39.130434782608695, 'subsource': 'search_ri'}, {'cpl': 480.7692307692308, 'cpql': 6250, 'cpsv': 37500, 'leads': 156, 'qrate': 7.6923076923076925, 'budget': 75000, 'qleads': 12, 'source': 'affiliate', 'svdone': 2, 'svrate': 16.666666666666668, 'subsource': 'sms'}, {'cpl': 1923.076923076923, 'cpql': 8333.333333333334, 'cpsv': 25000, 'leads': 13, 'qrate': 23.076923076923077, 'budget': 25000, 'qleads': 3, 'source': 'google', 'svdone': 1, 'svrate': 33.333333333333336, 'subsource': 'gsp'}, {'cpl': 1785.7142857142858, 'cpql': 8333.333333333334, 'cpsv': 25000, 'leads': 14, 'qrate': 21.428571428571427, 'budget': 25000, 'qleads': 3, 'source': 'google', 'svdone': 1, 'svrate': 33.333333333333336, 'subsource': 'google_display'}, {'cpl': 2000, 'cpql': 12500, 'cpsv': 37499.99999999999, 'leads': 25, 'qrate': 16, 'budget': 50000, 'qleads': 4, 'source': 'facebook', 'svdone': 1.3333333333333335, 'svrate': 33.333333333333336, 'subsource': 'videoleadgen_ri'}, {'cpl': 1798.5611510791366, 'cpql': 9992.006394884093, 'cpsv': 50728.647850950016, 'leads': 264.1, 'qrate': 18, 'budget': 475000, 'qleads': 47.538000000000004, 'source': 'facebook', 'svdone': 9.363545454545454, 'svrate': 19.696969696969695, 'subsource': 'leadgen_ri'}]",Sep'19,,2019-10-09 11:15:02.948214,2019-10-09 13:48:10.316943,2019-09-30,2019-09-01,active
34,1015,"[{'cpl': 700, 'cpql': 3181.8181818181815, 'cpsv': 12727.272727272726, 'leads': 571.4285714285714, 'qrate': 22, 'budget': 400000, 'qleads': 125.71428571428572, 'source': 'facebook', 'svdone': 31.42857142857143, 'svrate': 25, 'subsource': 'Lead-gen ads'}, {'cpl': 900, 'cpql': 4500, 'cpsv': 30000.000000000004, 'leads': 111.11111111111111, 'qrate': 20, 'budget': 100000, 'qleads': 22.22222222222222, 'source': 'facebook', 'svdone': 3.333333333333333, 'svrate': 15, 'subsource': 'Video'}, {'cpl': 1800, 'cpql': 6000, 'cpsv': 12000, 'leads': 111.11111111111111, 'qrate': 30, 'budget': 200000, 'qleads': 33.333333333333336, 'source': 'google', 'svdone': 16.666666666666668, 'svrate': 50, 'subsource': 'Search Ads'}, {'cpl': 1500, 'cpql': 7499.999999999999, 'cpsv': 24999.999999999993, 'leads': 66.66666666666667, 'qrate': 20, 'budget': 100000, 'qleads': 13.333333333333336, 'source': 'google', 'svdone': 4.000000000000001, 'svrate': 30, 'subsource': 'GSP'}, {'cpl': 1500, 'cpql': 7499.999999999999, 'cpsv': 24999.999999999993, 'leads': 66.66666666666667, 'qrate': 20, 'budget': 100000, 'qleads': 13.333333333333336, 'source': 'google', 'svdone': 4.000000000000001, 'svrate': 30, 'subsource': 'GDN'}, {'cpl': 900, 'cpql': 9000, 'cpsv': 60000.00000000001, 'leads': 111.11111111111111, 'qrate': 10, 'budget': 100000, 'qleads': 11.11111111111111, 'source': 'SMS', 'svdone': 1.6666666666666665, 'svrate': 15, 'subsource': 'SMS'}]",Media Plan - 10 Lacs,,2019-07-09 08:25:02.662834,2019-10-09 13:58:11.329029,2019-07-31,2019-06-01,inactive
276,1866,"[{'cpl': 1870, 'cpql': 7291.666666666667, 'cpsv': 27006.172839506173, 'leads': 93.58288770053476, 'qrate': 25.645714285714288, 'budget': 175000, 'qleads': 24, 'source': 'facebook', 'svdone': 6.48, 'svrate': 27, 'subsource': 'facebook_lead_gen'}, {'cpl': 1300, 'cpql': 7222.222222222223, 'cpsv': 25793.650793650795, 'leads': 19.23076923076923, 'qrate': 18, 'budget': 25000, 'qleads': 3.4615384615384612, 'source': 'google', 'svdone': 0.9692307692307692, 'svrate': 28, 'subsource': 'discovery'}, {'cpl': 1100, 'cpql': 3437.5, 'cpsv': 9821.428571428572, 'leads': 45.45454545454545, 'qrate': 32, 'budget': 50000, 'qleads': 14.545454545454545, 'source': 'google', 'svdone': 5.090909090909091, 'svrate': 35, 'subsource': 'google_search'}]",March plan,,2021-03-10 11:34:46.503771,2021-03-10 11:53:18.277554,2021-03-31,2021-03-11,inactive
121,978,"[{'cpl': 1400, 'cpql': 7777.777777777777, 'cpsv': 33816.42512077295, 'leads': 2000, 'qrate': 18, 'budget': 2800000, 'qleads': 360, 'source': 'Facebook', 'svdone': 82.8, 'svrate': 23, 'subsource': 'Lead-gen ads'}, {'cpl': 1750, 'cpql': 8750, 'cpsv': 33653.846153846156, 'leads': 685.7142857142857, 'qrate': 20, 'budget': 1200000, 'qleads': 137.14285714285714, 'source': 'Facebook', 'svdone': 35.65714285714286, 'svrate': 26, 'subsource': 'Click to website'}, {'cpl': 2700, 'cpql': 10000, 'cpsv': 28571.428571428572, 'leads': 1000, 'qrate': 27, 'budget': 2700000, 'qleads': 270, 'source': 'Google', 'svdone': 94.5, 'svrate': 35, 'subsource': 'Search Ads'}, {'cpl': 1200, 'cpql': 12000.000000000002, 'cpsv': 60000.000000000015, 'leads': 166.66666666666666, 'qrate': 10, 'budget': 200000, 'qleads': 16.666666666666664, 'source': 'Google', 'svdone': 3.3333333333333326, 'svrate': 20, 'subsource': 'GDN (persona targeting)'}, {'cpl': 2000, 'cpql': 10000, 'cpsv': 40000, 'leads': 200, 'qrate': 20, 'budget': 400000, 'qleads': 40, 'source': 'Google', 'svdone': 10, 'svrate': 25, 'subsource': 'GSP'}, {'cpl': 1800, 'cpql': 9000.000000000002, 'cpsv': 34615.384615384624, 'leads': 166.66666666666666, 'qrate': 20, 'budget': 300000, 'qleads': 33.33333333333333, 'source': 'Native', 'svdone': 8.666666666666664, 'svrate': 26, 'subsource': 'Yahoo'}, {'cpl': 1800, 'cpql': 9000, 'cpsv': 36000, 'leads': 55.55555555555556, 'qrate': 20, 'budget': 100000, 'qleads': 11.11111111111111, 'source': 'Native', 'svdone': 2.7777777777777777, 'svrate': 25, 'subsource': 'Desi Pearl'}, {'cpl': 1600, 'cpql': 8000, 'cpsv': 30769.23076923077, 'leads': 187.5, 'qrate': 20, 'budget': 300000, 'qleads': 37.5, 'source': 'Native', 'svdone': 9.75, 'svrate': 26, 'subsource': 'Taboola'}, {'cpl': 1500, 'cpql': 12500, 'cpsv': 62500, 'leads': 200, 'qrate': 12, 'budget': 300000, 'qleads': 24, 'source': 'Affiliates', 'svdone': 4.8, 'svrate': 20, 'subsource': 'Vendors'}, {'cpl': 1600, 'cpql': 8000, 'cpsv': 29629.62962962963, 'leads': 187.5, 'qrate': 20, 'budget': 300000, 'qleads': 37.5, 'source': 'Portal', 'svdone': 10.125, 'svrate': 27, 'subsource': 'Magicbricks'}, {'cpl': 1600, 'cpql': 8000, 'cpsv': 29629.62962962963, 'leads': 187.5, 'qrate': 20, 'budget': 300000, 'qleads': 37.5, 'source': 'Portal', 'svdone': 10.125, 'svrate': 27, 'subsource': '99 Acres'}, {'cpl': 1500, 'cpql': 7894.736842105263, 'cpsv': 29239.76608187135, 'leads': 166.66666666666666, 'qrate': 19, 'budget': 250000, 'qleads': 31.666666666666664, 'source': 'Portal', 'svdone': 8.549999999999999, 'svrate': 27, 'subsource': 'Housing.com'}, {'cpl': 700, 'cpql': 8750, 'cpsv': 36458.333333333336, 'leads': 500, 'qrate': 8, 'budget': 350000, 'qleads': 40, 'source': 'SMS', 'svdone': 9.6, 'svrate': 24, 'subsource': 'DND SMS'}, {'cpl': 520, 'cpql': 10400, 'cpsv': 52000, 'leads': 961.5384615384615, 'qrate': 5, 'budget': 500000, 'qleads': 48.07692307692307, 'source': 'SMS', 'svdone': 9.615384615384615, 'svrate': 20, 'subsource': 'NON DND'}]",deafulat,,2019-10-12 11:59:13.280525,2019-10-12 12:15:57.447664,,,active
146,1103,"[{'cpl': 16.666666666666668, 'cpql': 26.666666666666668, 'cpsv': 111.11111111111111, 'leads': 600, 'qrate': 62.5, 'budget': 10000, 'qleads': 375, 'source': 'Hoardings', 'svdone': 90, 'svrate': 24, 'subsource': 'Hoarding'}]",Offline Budget,,2019-12-05 06:57:52.427112,2019-12-11 13:04:21.890696,,,inactive
245,1983,"[{'cpl': 1800, 'cpql': 10588.235294117649, 'cpsv': 46035.80562659848, 'leads': 41.666666666666664, 'qrate': 17, 'budget': 75000, 'qleads': 7.083333333333332, 'source': 'google', 'svdone': 1.6291666666666662, 'svrate': 23, 'subsource': 'gsp_ri'}, {'cpl': 1500, 'cpql': 12500, 'cpsv': 56818.181818181816, 'leads': 50, 'qrate': 12, 'budget': 75000, 'qleads': 6, 'source': 'google', 'svdone': 1.32, 'svrate': 22, 'subsource': 'gdn_ri'}, {'cpl': 1550, 'cpql': 12916.666666666666, 'cpsv': 53819.44444444445, 'leads': 161.29032258064515, 'qrate': 12, 'budget': 250000, 'qleads': 19.35483870967742, 'source': 'facebook', 'svdone': 4.64516129032258, 'svrate': 24, 'subsource': 'leadgen_ri'}, {'cpl': 1800, 'cpql': 12000, 'cpsv': 48000, 'leads': 55.55555555555556, 'qrate': 15, 'budget': 100000, 'qleads': 8.333333333333334, 'source': 'portal', 'svdone': 2.0833333333333335, 'svrate': 25, 'subsource': 'commonfloor'}, {'cpl': 1800, 'cpql': 12000, 'cpsv': 48000, 'leads': 55.55555555555556, 'qrate': 15, 'budget': 100000, 'qleads': 8.333333333333334, 'source': 'portal', 'svdone': 2.0833333333333335, 'svrate': 25, 'subsource': 'magicbricks'}, {'cpl': 1600, 'cpql': 11428.57142857143, 'cpsv': 47619.04761904762, 'leads': 62.5, 'qrate': 14, 'budget': 100000, 'qleads': 8.75, 'source': 'native', 'svdone': 2.1, 'svrate': 24, 'subsource': 'yahoo_native'}, {'cpl': 1520, 'cpql': 10857.142857142859, 'cpsv': 45238.095238095244, 'leads': 65.78947368421052, 'qrate': 14, 'budget': 100000, 'qleads': 9.210526315789473, 'source': 'native', 'svdone': 2.2105263157894735, 'svrate': 24, 'subsource': 'taboola_ri'}, {'cpl': 1200, 'cpql': 12000.000000000002, 'cpsv': 50000.00000000001, 'leads': 83.33333333333333, 'qrate': 10, 'budget': 100000, 'qleads': 8.333333333333332, 'source': 'facebook', 'svdone': 1.9999999999999998, 'svrate': 24, 'subsource': 'videoleadgen_ri'}, {'cpl': 1600, 'cpql': 11428.571428571428, 'cpsv': 47619.04761904762, 'leads': 48.958125, 'qrate': 14, 'budget': 78333, 'qleads': 6.8541375, 'source': 'facebook', 'svdone': 1.6449930000000001, 'svrate': 24, 'subsource': 'ctw_ri'}, {'cpl': 2200, 'cpql': 8800, 'cpsv': 31428.571428571428, 'leads': 113.63636363636364, 'qrate': 25, 'budget': 250000, 'qleads': 28.40909090909091, 'source': 'google', 'svdone': 7.954545454545455, 'svrate': 28, 'subsource': 'search_ri'}]",15th Oct to 14th Nov,,2020-10-14 10:05:36.101745,2020-10-14 10:14:40.569177,2020-11-14,2020-10-15,inactive
147,1534,,test,,2019-12-09 06:18:55.049070,2019-12-09 06:18:55.049070,,,inactive
192,1288,"[{'budget': 59500, 'qleads': 17, 'source': 'facebook'}, {'budget': 95625, 'qleads': 38, 'source': 'affiliate'}, {'budget': 42500, 'qleads': 17, 'source': 'portal'}]",Jan'20,,2020-01-02 13:39:37.585759,2020-01-02 13:41:05.210032,,,inactive
193,1217,"[{'budget': 168000, 'qleads': 70, 'source': 'facebook'}, {'budget': 73500, 'qleads': 53, 'source': 'affiliate'}, {'budget': 35000, 'qleads': 18, 'source': 'portal'}]",Jan'20,,2020-01-02 13:42:34.080541,2020-01-02 13:43:39.507558,2020-01-25,2019-12-26,active
133,1015,"[{'cpl': 789.4736842105264, 'cpql': 4285.714285714285, 'cpsv': 30000, 'leads': 38, 'qrate': 18.42105263157895, 'budget': 30000, 'qleads': 7, 'source': 'affiliate', 'svdone': 1, 'svrate': 14.285714285714286, 'subsource': 'sms'}, {'budget': 50000, 'qleads': 29, 'source': 'affiliate', 'svdone': 7, 'subsource': 'social_sire'}, {'cpl': 2000, 'cpql': 6666.666666666667, 'cpsv': 20000, 'leads': 60, 'qrate': 30, 'budget': 120000, 'qleads': 18, 'source': 'google', 'svdone': 6, 'svrate': 33.333333333333336, 'subsource': 'search_ri'}, {'cpl': 1714.2857142857142, 'cpql': 9000, 'cpsv': 36000, 'leads': 21, 'qrate': 19.047619047619047, 'budget': 36000, 'qleads': 4, 'source': 'facebook', 'svdone': 1, 'svrate': 25, 'subsource': 'videoleadgen_ri'}, {'cpl': 1600, 'cpql': 7583.333333333333, 'cpsv': 30333.333333333332, 'leads': 227.5, 'qrate': 21.0989010989011, 'budget': 364000, 'qleads': 48, 'source': 'facebook', 'svdone': 12, 'svrate': 25, 'subsource': 'leadgen_ri'}]",Oct-Nov'19,,2019-10-23 13:07:34.081566,2019-10-23 13:11:39.865906,2019-11-15,2019-10-15,inactive
